id,date,datetime,category,headline,summary,source,url,related,image
7664446,2026-03-19 09:08:53,1773911333,business,"Iran crisis lifts India bottled water prices, erasing Modi tax cut gains - Reuters","Iran crisis lifts India bottled water prices, erasing Modi tax cut gains  Reuters",Reuters,https://news.google.com/rss/articles/CBMi4AFBVV95cUxPNTNNZTNXcFk1NVprS1NkV3dleWMxVDc1WnV1c3hKVDBjb1oyNUlybjAtUzhTLXVTN2FybmgtdGFEdjV0eTNlY2R0MDgtMEw0M05Vb0llTURkYTkwdDEyOHh5SW1oRmw3WFFTeXczZWRkWmE5c0J0bDV3NWJnelZpaTdYcjB6NXRld1lHbk5GbXpWNUt2VzZIQ1o5Rk1oWlBxUXJjb0RZN21uMjEwSmx3cG1SellCMUR2OGlaQkttWlBzRTNlNmtuVExqeUladnVMOEY3VWVRSmhFemZkNkR2Vw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7664332,2026-03-19 08:43:03,1773909783,business,"Swiss National Bank holds rates amid Iran war, watches franc strength - Reuters","Swiss National Bank holds rates amid Iran war, watches franc strength  Reuters",Reuters,https://news.google.com/rss/articles/CBMitgFBVV95cUxPc0xvdjVzT0VxWEFxdEpMdk9GY2tzQUtoZjRRa0ZJWXpQejRhRTFXSWxSMmwyRTNMQUJ6cW5fTm9KMS1PZXlRbzNKemRlN05JcndLbl8tWkVvQkJmaWU5OGpoVGc2bWtINk9vYnllZ2hIN1lGODRPbXp6Wkx3OEtYaXNGME5NcFJnWUMyUzJBeHRXMDhHbXJWVHBPc2pEWGNxeXVSWndwdVp1VWdiOUlFOWhIM2FtQQ?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7664447,2026-03-19 07:57:02,1773907022,business,Will the Iran conflict end Meloni's long Italian honeymoon? - Reuters,Will the Iran conflict end Meloni's long Italian honeymoon?  Reuters,Reuters,https://news.google.com/rss/articles/CBMinwFBVV95cUxNdVE1Q2RTLTJLT1l6d1hTbWJSc3kybGo2QWlzUXJFOGItc0RCQnE1YUxTRXlzWWtlZUpnZUJqbEhLRzFSSkVLU0wzM0dyTFhzZlVmYVVMeVBxQ3l0U0RIOEJhTG5vQ2FFVkJtNk95TmlZQ1Z4UmtieTVCcGFGUXhZcjZGWGRhYndGazZ6YzNlTEVfUGpaVWp5NEFzVGVqRVk?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7663801,2026-03-19 07:24:24,1773905064,business,"Prolonged Iran crisis to push buyers to non-Mideast supply, JERA executive says - Reuters","Prolonged Iran crisis to push buyers to non-Mideast supply, JERA executive says  Reuters",Reuters,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNaUpBX2RDLTBCcndQa1hOX24xM3VyVHIxT0g4akpkWkJjLURZcGdEVjI3TG9xQ3lmUE9XS3NWRE5TTG1VVEE5RS1tWmRqbmJMZHZyYVZaVHB0SGpaRThxRG5Ka3Brek1oMDdQRURFb2lBRnh4dTZsRlE0QkdRRkxIb2RiNkMwWThNeE1QQUtZU3pYbjVKWG9qNGcxRFVFVWZyUlBsMDJHaG96WnViWWRNbHlzUFltaFlZUkVFVFA3bVY0Zw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7664009,2026-03-19 07:23:47,1773905027,business,"Don't panic, don't capitulate: investors try to see beyond Iran war - Reuters","Don't panic, don't capitulate: investors try to see beyond Iran war  Reuters",Reuters,https://news.google.com/rss/articles/CBMipwFBVV95cUxPeFZQdlV6bXhBV3Z6bTUwYlI4UTVmMjg5NW4yTkZlZ2ROSk96TkVrSnZsbl9ZUHU0b3lORHlwTGd6MnJ4cnZpbXRTRERsV3IxdXVVc1ZURk5Qa0I4QTJKQnJNaW9sTVo3UjRFcTIxa1F1UHJvNWJoT1RKbDJyR0RnUUNXVmktUUdrR19pWkVvZ24xb243RkZCeWp4S2pidVdoWVhLd1l5TQ?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7663800,2026-03-19 07:15:20,1773904520,business,"Iran war leaves deep, costly scar on Mideast energy - Reuters","Iran war leaves deep, costly scar on Mideast energy  Reuters",Reuters,https://news.google.com/rss/articles/CBMipgFBVV95cUxOWDFuclJ0cGkzRW4xcFdVcTBnYjhhUmhKZFZXeGtadFNMUkhST3cySUVUWWZsX0NPWEpqX3FBWS15d2tBWnJQUzdqYVEtb29LSG1qamU2Yl9HNFVuYUs4T0pJci1DeTZ2SlVDSmFCZ2V3NHMzRF9kNnJrWWZqdU5ZcEdCc0s2SDBhbzd5SWktUGJXNUw5QXlkVDlfb0lRS0FFZzllLVVB?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7665125,2026-03-19 07:05:05,1773903905,business,Iran war rattles the global aluminium supply chain - Reuters,Iran war rattles the global aluminium supply chain  Reuters,Reuters,https://news.google.com/rss/articles/CBMipAFBVV95cUxQdzV1SzBxeTFEMWZEazZCMXlZN1F1bmFfTUtGaDc0aDRpZVJocG96M1pFN253TmQ3eFk1LWxoVFdQVWlfaTVUNzk5SnZYaUlVSlBELUpwWW8xZmFONi1SV3NFVkdJNGQyZ0RtVXRBWXNPYmRyMVA4cWRILW5LUHRFdFpuWUFYQXd3R3p2QUxUaDBzWERtWnJGZ1kzcVJLNGxpQTRIVQ?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7663697,2026-03-19 06:21:00,1773901260,business,"Iran seeks compensation from UAE over US strikes on its territory, UN ambassador letter says - Reuters","Iran seeks compensation from UAE over US strikes on its territory, UN ambassador letter says  Reuters",Reuters,https://news.google.com/rss/articles/CBMizAFBVV95cUxQR21FWW5oREZ1UEtJSmdfeVZqRnhxVUwwbUJIa1RmR3ZmS0N2Qm1NZmZobzBmdGdnRUxlLWFTSl8wdEtjeE56UjVIMVhKb2t6RnlQR2JuZU5tU0JxUDN0aURpY1J0UG9JZEFPRHBrQ1VaNWNrQmRLekVtSElzV3dVZjZ5b2o1amwyeHZwYlZIR2FGd2N0SHJ2dW9qNU4tNnUwem5BcHhsZjltTWlZeTAza3FUY1hMNGpVM3pMRnlORXBKNWc2dEZQS0tUSGk?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7664116,2026-03-19 06:12:03,1773900723,business,Iran war fallout lands hardest on Europe's most gas‑dependent nations - Reuters,Iran war fallout lands hardest on Europe's most gas‑dependent nations  Reuters,Reuters,https://news.google.com/rss/articles/CBMivAFBVV95cUxPZDRzc01tQzExMTcxU01pRjhzSmF6YjZXY0pIazBROFk1NWVPQXVDQ1Y1ak9LbXFuWVFZazVQN3FSZDJKcTFjdU5JalRFZjV4UmRBNW83a3FYV1ktZ3R3aTdaSjFlbzdvbTZjSG1INWpBZWY3ZFJHSEt0Y2FiR0VEbTZLYTA2RFA3WkpzNE5SMTJZUnBuNjNrZlZIbE16bVlSeUJYTm1JbnE4YlI4alNHM1FWWURSYkhKd1dBZw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7664010,2026-03-19 06:03:00,1773900180,business,"Pakistan's delivery riders race for Eid, but Iran war squeezes earnings - Reuters","Pakistan's delivery riders race for Eid, but Iran war squeezes earnings  Reuters",Reuters,https://news.google.com/rss/articles/CBMitwFBVV95cUxNU29oYUV2UlJ0Q1gzVHBqLUFxb0hDMW0xOWF2WUFiRXhJWWl3bm1vcmlucWtRdEhvTHFTaGZ4c1E3VE1lUDZoa1ZFMFJGSjM0eWhiQllpb1htUWZoX2ZKY1FZUHY5TFhGYnZvd1NzVWNKaFhwcmtkMS16R3NDR3B2NF96Yk5rTEtRek5ORW1GbXBPRVhQNXk3WERFQWR6a1VEVmtPdUdvY2xQZTFBTWlTRUtCdkdQbXc?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7663492,2026-03-19 05:57:41,1773899861,business,"Saudi Aramco-Exxon refinery SAMREF in Saudi Arabia's Yanbu targeted, source says - Reuters","Saudi Aramco-Exxon refinery SAMREF in Saudi Arabia's Yanbu targeted, source says  Reuters",Reuters,https://news.google.com/rss/articles/CBMixAFBVV95cUxNNGFCS2NfS3BkakM3VUY0N2ZTOXFuTnBhWmRudVhQYTRNallpYzU3emNzcHZib2JiNWQzdjdKZmhZWmh4SGVTZkNSbWlUQWdONlBUQi1vMGs2SG5mOTVQdE9KYTNWWHd4Z2Jiajl5OTkxNWs3aWxMeG9nVU1Wc19LWU55dmRGUWk5OHhXX0NCdGNLWWpzNko0akFpQnZ5TTFXMWpsUXVLY0hHdXE1b1pMMllzLVFDdUVDZExfR0x2R3d3Vl9t?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7663285,2026-03-19 05:28:00,1773898080,business,"Moscow says Ukraine peace talks on pause, Kyiv says new meeting planned - Reuters","Moscow says Ukraine peace talks on pause, Kyiv says new meeting planned  Reuters",Reuters,https://news.google.com/rss/articles/CBMisAFBVV95cUxOVE5hSDl3TW01YmhCdEZ4UWlVYWpXUFdQTXRfd0ZkZ01sb3NLTmhNNFZZdmtwc2xFNzZNYzYtaGUwbkx3V1FwV29WbndpVktuZER6dTFkdW5LdGxYZWpMTkc0aHMzYk9PM25QeEtOQXRQOVBhaVNPdUNaOUlRQ21McTB0d183Ujh3d0s0MDA3YVViSjc1NHgwT2E1Z2dlaDAxakJNWDA5V0d4UTJ6OVpCXw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7663283,2026-03-19 05:06:01,1773896761,business,"Iran executes three individuals arrested over January protests, state media - Reuters","Iran executes three individuals arrested over January protests, state media  Reuters",Reuters,https://news.google.com/rss/articles/CBMixwFBVV95cUxOSUg2OHRCQl9lMnJnd3Z4NnAxM3hpRm1lTEpRRGYtWU1EUVN2YzhBaFd1RkNRa0JiSU5sazFkZ0pvdGJJRUlaTkp2SFZpRWszYTBXQTlmWWw0YmdHUXY1bmRSNnM5R2FsbWFuemZlNWF6d3NERXZVVmYwcmpWQUJUQ1J5MDR5T01JOWJNb2tFdk5zcGxjUGJFcVlXUFRQQ1JUbUp0Wm41OWhJZ0lCRVBmd05sN1dSc3FEaDR0cFFDMFVZVDgwN2Mw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7663284,2026-03-19 05:04:00,1773896640,business,EU leaders hunt for quick fixes to energy price spike amid Iran war - Reuters,EU leaders hunt for quick fixes to energy price spike amid Iran war  Reuters,Reuters,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQTy1YWnRza1E4bXBEckhQX3FaQVhRazVUZW9mSnhXS0xGc18wMTFOSEJCdG9pNmZWQ19KVXVDV1cyUzhjdC1fYlJDOVJWcGxUaF9rZmx6bDVLcjRhd2puemhpckFjOXlkQm1IRXl0LTNpb2VjMmhTSDM0RW5XT3NfNEFQajNqSUNjSmk3eklXN0d3bVVMZzlQZDBDWFdPSjhKUHE3czlVMFhiU2FFTXI1VUI3MnRsUUJtLXJaRTg5VlZDN1k4U2xvWDJ6QTU2YkVPSnc?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7663180,2026-03-19 05:03:00,1773896580,business,"Trump calls for Japan, NATO to 'step up' on Iran as oil prices bite - Reuters","Trump calls for Japan, NATO to 'step up' on Iran as oil prices bite  Reuters",Reuters,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNUTdUazA0OE5LTkgzRGhWS0wyZkEwaWZWaHpTQ3FCX1BNUl9URmIwM1ZoM3JlRWJVcFktYzYwQWVMNl8zNUZ1cGx2dDljU1hMUUdtVnlzcDlBeXIxUUhtMUt4VXQ0Nm1QeWdJSkdkb2Rvc1o3V3dDYWxmYUpUUWEzYW1acFBMRERWaEJsTzh2d1RYeXRMQ2JTQVM4Y2JYMHkxYTZKc0hVQmxwRTQ?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7663181,2026-03-19 05:01:00,1773896460,business,Investors face cloudier Fed rate view as Iran war grips markets - Reuters,Investors face cloudier Fed rate view as Iran war grips markets  Reuters,Reuters,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOaU0xMU8zZlBtcHM3UGhON2p2T09JR2syckhGN0U5bDlxWlFvNDltdmVmWXVHR2JPenE5OFM5QTMtS2pncGxWSkV4a2tnQS1zbjBFcnNMWHRyZUVTcjZST2llbnpDbGhoZDZDdGczVEpkWkpSNU8ySmRueW1TZWJSazNuc2lwN09CaUlmdjY3RnBfLTl2bkRtLWQ3dHJnMFV6aDVlM2Q3VUo?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7652676,2026-03-19 03:43:11,1773891791,business,"Iran blames Israel for gas field attack, fires missiles at Qatar and Saudi energy facilities - Reuters","Iran blames Israel for gas field attack, fires missiles at Qatar and Saudi energy facilities  Reuters",Reuters,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOTVhHMjJPUHhnUVdGdEtLWTZ3MUgwanJydGkyZkJ5bWI3WnFKVS0zREVmRGF4RzBhU1FUT1VEWjJLUXZ5VFBRaUtzdGtONGY3MHdlZDV2SkU5Yzc4cWEwdmJuY2sxSVl5NEtITXpRMFotTHltQkRIX2ZobHZVQ1NmZFp2bExPbjhuZW1WUm1WLW5DMlBkVjVNYjhWMWE4emR4MnhNb3k4ajlVU1l3YWtuQnY4eng4bWI0Zkhv?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7666090,2026-03-19 03:26:00,1773890760,business,"US detects drones over base where Rubio, Hegseth live, Washington Post reports - Reuters","US detects drones over base where Rubio, Hegseth live, Washington Post reports  Reuters",Reuters,https://news.google.com/rss/articles/CBMivgFBVV95cUxPeHg5RzQxSjJ4MUtxdnJQanl1aTlpZDYweVRveDhTSU1mcW8weVRHSE5DbXhMT09Qby1wX3VLc2JtX2Rtb0I5cTMyOXdZYlQyaUNiX0xPSzZKVmdqWG5aaUM3blEwcFV0bkp0WU4tRXk5Z0FOLWZHR2JEcTdYT0Ria0ljbEF1YXdmOGxYZlN2azA3UVg3dXVJY1RZamt2VkFOOXp0dWxFdVlTTl9VSXhaUTc5WDNaMmJRT2ZqbERn?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7662858,2026-03-19 03:22:00,1773890520,business,"Trump says Israel attacked Iran gas field without US and Qatari involvement, warns against attacks on Qatar - Reuters","Trump says Israel attacked Iran gas field without US and Qatari involvement, warns against attacks on Qatar  Reuters",Reuters,https://news.google.com/rss/articles/CBMiywFBVV95cUxOaHlsV2txcHpXRmxvVlRDMkpiYk5ybktCdzlXOEFwdk9BUmtrSE9leUZEV3M4b2VBQl9KZWFhbjU4RXloeWRkR05UR3E3emZZOGpNYTZUck90bzN4c1N2OVk4dWt3MGZMaU9zOXpmNjF3VXZTMWNhSUVFWW5DV2JYM2Q2ajd2aFdHaGpDaE9ReG84dkJxYnNjZHRZODloR3B4aU1mSUtuSE84QTEzU2J0aHJnRlYwUS1DQUlnaFg3Z1RGaFBiWXJGbEhQaw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7664901,2026-03-19 02:59:16,1773889156,business,Gold extends losing streak on expectations of tighter policy from central banks - Reuters,Gold extends losing streak on expectations of tighter policy from central banks  Reuters,Reuters,https://news.google.com/rss/articles/CBMiswFBVV95cUxOeU43eHJZa2tJVHhJUFA2U2lMb3EzS0hlT1BpMHNybzdaWHhsSDFfdFVuQXV4RWJvZi1teVNpSzdwVExoak9lNEd4Wk9DclRxSm9iTW8zTzlBUG5zbjlqaGdNd2dJcUo5Ry1aR3BaMmtVcVVzYl9RcXJKTDdHWkE3QTRXSS1QTm81bFYzWDZUNDl2WWg2WndPTnh6Z0kzZjU3NEZ3eTlibE1HTS13clhCc1Bucw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7662547,2026-03-19 01:57:00,1773885420,business,"Brent up but off highs, US crude finishes with small loss - Reuters","Brent up but off highs, US crude finishes with small loss  Reuters",Reuters,https://news.google.com/rss/articles/CBMisgFBVV95cUxPNW5XVEI0MG5IVk1HbW1sLWZ4emdJaGVtakI3b2FDcGJmbXplU1VSMUpUc09xcGQ0NFZrUVc3bmxVRF9RTFFUYVY3MlNkVzRNZ1gyNm1leHV4SHFZMVZrRVh6aXRlNlpRQnhkcjJWaHFuUVQxV2NMZ1FYQVg0SGU3bjhnd01wQTRZSDhidjlwdkhwNlBaRnJ2cUV1bDJOdy0wM3U1WmQyOUJXZ1BNLWpHejB3?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7662650,2026-03-19 01:29:00,1773883740,business,"FBI probes US security official who quit over Iran war, Semafor reports - Reuters","FBI probes US security official who quit over Iran war, Semafor reports  Reuters",Reuters,https://news.google.com/rss/articles/CBMitgFBVV95cUxQVUNXVGt3MVZTc0tNYnFhdTYzT2ptQUcxTXFZc1VBN1JwX2FiSi1fVFlVeDNIYWt3ODFNUFNDUHgweUNYOUxmV1JTaGRaLWxyNldDRlA4UnNELTJUZk9MM2VHd0Q4bm9iRTBnazBvb1UtWGh2b2tuM0g0WGVWYzYzeVpzY2ZQcVdTeEhvMGRCZjhESzlieGpIYUYxLWo5TDJZLUk0Y1J5U1diWENuVDM2azZZVWt3UQ?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7662755,2026-03-19 01:27:00,1773883620,business,"Iran continuing World Cup preparations but will not play in US, says soccer chief - Reuters","Iran continuing World Cup preparations but will not play in US, says soccer chief  Reuters",Reuters,https://news.google.com/rss/articles/CBMiwAFBVV95cUxON2k0X3Q1Wk1NYjgzNHNpVGNGTXlZMmhNOVBRMzVrX2JiVkh3UUNVcHlPVm1CR3JjZ1AtZS1WQ1oyYmZQdGtZc19IN1FxVGVhc1ZlWndBUDFHQjNCcDNLWFZraWtwWUxqOVphM21UdklBeVRmLW1fOGR4MUxoMlVJck0tY0lyWl81UVYzTEJ5cWJXRzYxMmYxOGstakZQTGx6RVd0ZFpySWVuTTVuR1JrT19vaERaQ2ViMDlmM0JLb1E?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7664331,2026-03-19 01:18:00,1773883080,business,Stocks decline as crude gains with central banks on pause - Reuters,Stocks decline as crude gains with central banks on pause  Reuters,Reuters,https://news.google.com/rss/articles/CBMigAFBVV95cUxOczZ0QkJycHpLdWF1blZDOWNiRlhCRUkycVBDamUtWTdnMzBsVy1mRzFESTJvaWhjbXIwekI5Z1JfNVhkbzlLdERyQnVRbzNPdkhGTkVreFhFNXNLOHBBSjNTX0xTUUJTUlFpbkE1T2dIblRWSHJfUnhsVTdzdHpUVQ?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7671023,2026-03-19 01:02:11,1773882131,business,"European airlines warn of higher fares, fuel shortages due to Iran war - Reuters","European airlines warn of higher fares, fuel shortages due to Iran war  Reuters",Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxOUHUyaHY5anhLN29VNXpHTkpsV2V3TFRTbHV2RWpYYzBEOTBQQ1dMSEJGQmR4SnhfTFhOVHlBUkRfSnA2X0NtMWtISlk0QlcxYml1LTBpZWVfdUNFZUVvb0VGX05MSU44QUZuRW1JMkE5ZHg5amJZYW1KNlZua2RoV0QtdnN1d0cxc09lNTM3UXROSXQ0UFNia1hObnVIQWV5WF9Fd0p1aWJTd1JjSFNlVW4xdWk?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7658071,2026-03-18 23:16:51,1773875811,business,"Fed leaves interest rates unchanged, expects inflation to climb - Reuters","Fed leaves interest rates unchanged, expects inflation to climb  Reuters",Reuters,https://news.google.com/rss/articles/CBMipgFBVV95cUxPeGFJZ2Nzck85cDFZYW9yY3g3SjNQd1dXdDlwZ3pKbGRPdUVSbXJ6RXZlV283aFpLdXhmWlRTX2RmODZwU2dqOFJwQW51Vkl4TFo0bzVyclVDcnd4WVcxNnBLMnhlYXBGaFd6U0dZMmh4elMtV1JlRW5YTXpzYW1Wa29vWUFreURBXzBxTzg5U21fNERRZ3B0Qm5EaFFGYzNNQlJnOVlR?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7662230,2026-03-18 23:12:12,1773875532,business,"Pentagon seeks more than $200 billion in budget request for Iran war, Washington Post reports - Reuters","Pentagon seeks more than $200 billion in budget request for Iran war, Washington Post reports  Reuters",Reuters,https://news.google.com/rss/articles/CBMivgFBVV95cUxOOUdLRWZWSGVqZXdUVnVNdDBpNm8xcWplY2NhVWk2YTNMZG9EWS1vOE1kcW1SRUt3bnpaX2VoMU5aWlB4T2RkUHpPanFreUpsRDlzUS1hY0hxQ0pTajRDSDNWRU9kQ0p5YWtzVEg5TXo4VWQyb1pLVjhmTTlxbUk5bW9JT2VZRWpMdGx0N0tDYjhuQzh1WlZ2akllYVFDVTgwU2tiRjMtZWZuOFpySmlTd0ZINmFtWHFWakhIdkh3?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7662651,2026-03-18 23:02:33,1773874953,business,ECB flags inflation risk as Iran war sends energy prices soaring - Reuters,ECB flags inflation risk as Iran war sends energy prices soaring  Reuters,Reuters,https://news.google.com/rss/articles/CBMioAFBVV95cUxPWVFZVllvME1SczNCSk0xMUVmVVctZ0g1Q3ItRFRXNmFyWWxkVjE5aWhpa094LWFnVGgxWEU0WDJDTkRpUVhZY041TmFhVk1pZzFEbDVnOFNiMEhiaUlLdUhiRzhTc0FWLTMxcE56VWkyYnh6bXByTVdhNnBWUmlzV1pWUzgtMkRpMU56R2ZmUlV4NUJyRzhOT3VqZnY1c0d5?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7661816,2026-03-18 22:58:34,1773874714,top news,Jim Cramer says you can still find stocks to buy on tough days in the market,CNBC's Jim Cramer says there are still select winners in this tough market,CNBC,https://www.cnbc.com/2026/03/18/jim-cramer-you-can-still-find-stocks-to-buy-on-tough-days-in-the-market.html,,https://image.cnbcfm.com/api/v1/image/107113454-NUP_198430_00638r.jpg?v=1695164732&w=1920&h=1080
7662756,2026-03-18 22:30:14,1773873014,business,"Foreign worker killed in Israel after Iranian missile attack, ambulance authority says - Reuters","Foreign worker killed in Israel after Iranian missile attack, ambulance authority says  Reuters",Reuters,https://news.google.com/rss/articles/CBMiywFBVV95cUxNVjhWNW94dFBOX3dJaVpaWFgzaVVwNzlaZW80Z184dE85eHVkSk52VVBlR0xNdEItSk1xVmQ1elg4SGR3X3NwbTJEc0c4eU5PTkZTS1FJR3BEdVZ4aWlqUVlFTWdvSlNrZ182RDZLZUZvdzJGVWhiSmtZenpDVW9UMW5icEQ3S0dEa2hkc2N4ckt5Zkkzd01QV3EtbEVnR3VCSndoVGFTY1hWaFQ2WmZkVTJFcXI0WGw1ZEN6WTMxbTBhN1RzdmlibUFKZw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7660335,2026-03-18 22:16:55,1773872215,business,Iran war energy shock sparks global push to reduce fossil fuel dependence - Reuters,Iran war energy shock sparks global push to reduce fossil fuel dependence  Reuters,Reuters,https://news.google.com/rss/articles/CBMivwFBVV95cUxOZi1XWTJKRUhzZnJ4LW5RZ0ZPdXJVTTVhdXI5a1RVdnJqVjBLank4ODFtMFJfcEZfcUJWdVBVWkVOVXh5XzhOWmVoemMwTUNKNGE4RVM5dWRiZzZ6ek9QZ2doZXliT0lVcFVDT0cxRHNZSVhjOVJvbTFZd1JVMDZNMEZISlhMd1NyMDdyR3c4Ymw5aUw0RkRURFpsRTNDZEZMTVA1MXdHZl9JVTJlNnZtaWRiT2Q5M2dzeWR3UjlTdw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7659791,2026-03-18 22:16:06,1773872166,business,Oil extends gains to rise 5.6% after Iran attacks Gulf energy facilities - Reuters,Oil extends gains to rise 5.6% after Iran attacks Gulf energy facilities  Reuters,Reuters,https://news.google.com/rss/articles/CBMiqAFBVV95cUxORnYzRWV4NHlwbUZucllJaWUxYXVxb2hDSjZhSVZDWFJjLVhfYTd6aUk1d2pneE1YNDdxSDlSRm9jWFRVaXJYQUIwOUxIdHpBYmRDZEJhRVJ5Vy02ZzlBNEJTX1dzbkFJa284QTZhSDREc0hCZHNiLUw2ZnZIVWFOaTFYUy0xQ3JMSzZNYmFYaW0yQUZqS1p1eWhmS2Fmd2lnemxXbkMxTUo?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7662548,2026-03-18 21:22:05,1773868925,business,UK charges two men with national security offences linked to Iran - Reuters,UK charges two men with national security offences linked to Iran  Reuters,Reuters,https://news.google.com/rss/articles/CBMipwFBVV95cUxPbXJhSlF4LXpLcmZqcE51ZFNUVlV0Y250TkhpTThZdWJrcFVfbTJ2WmxMMjE5dnB1TDRjN19lWWtWdXVBZ0NaRHo0b2FsSG50bDdlQkhob1hrS0VtaGY2UmFNTWljaXVtSEJlT25SNV9wSzlEUTJ2R3RrYW12TEF3X1Jlc1k0UFFMVVVPTUtsV1Z6TUpYVUVGaGgxSjh4UkRLVnRTeGxhdw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7662129,2026-03-18 21:11:14,1773868274,business,"First Iranian attack to kill Palestinians hits West Bank, three women dead - Reuters","First Iranian attack to kill Palestinians hits West Bank, three women dead  Reuters",Reuters,https://news.google.com/rss/articles/CBMixgFBVV95cUxOM0NySkZQblVkcHNyTGsxUFJDTE04TGRjeU0tUVY4Z1ZtQllyNTd1TlBXUkd5OUNDdjBHcU1JdDdWZENVZWxGZW9XMXAxak5ubm5NNDRxQmpCejNRLWdVd1hwbkUxbjhpRjQxSV8wcUdUd3FNempRX1plMUJvSFZmSl9zVFhMc2J5TG9NZjJ0dlRtNkpRbGNzR0JMaDdwN0xVNmt0dklGX0taWEhlVF9kcTRhSHpVV0dCamRxSzBBdlRDcS1CSGc?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7662859,2026-03-18 21:03:10,1773867790,business,"BOJ keeps rates on hold, warns of inflationary pressure from Iran war - Reuters","BOJ keeps rates on hold, warns of inflationary pressure from Iran war  Reuters",Reuters,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPZGFRaWJ4MFZnclpyaDdObmFvaXBFeDJIRVQ0MjlLSVpTQl9RS2EyY2RoUGg1MkYwQjA2NGxPMGxtSjJYQ3VMSGFkb1ZrNkxQT1ZHdm1vWGdxNDc4M2ZKWWVkR3BoTEFUOWhFYlZaTXM4Q2RPaWxTM2c1aTlSTE1hZ0kwZzB2TGJ2OUdYWlAyWkRvb2pVWEdsenVRcWstVFpQQURYYzdoamJiVGp4ajZXYU9vWUpBQWNS?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7659340,2026-03-18 20:24:00,1773865440,business,Satellite images show scope of Iran strikes - Reuters,Satellite images show scope of Iran strikes  Reuters,Reuters,https://news.google.com/rss/articles/CBMijgFBVV95cUxQVWdKS3NzNmR4cHlTcExBWUI0M0YtWTlmVDdlUnBEMmx5aktKZ19BQmc4NTFSTFZhSWtVTWhmQklaRHRkWlBaekJzVXRNX0MwcUhNMHBBeDV1R0tzOFItbmpoWW5Jb29VcW5fd3RoWnB4TWRXd0RVNWRVeElDNkxiU0NxaG9KdVg3RnpDMWV3?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
